msno,total_events,avg_reengagement_prob,min_reengagement_prob,max_reengagement_prob,segment,library_pct,tenure_days,risk_tier
tgZ23S9kfDbKRvRHCNOWozw1BAlDi7EIgvDVx91ZZb8=,495,0.45667526267176345,0.2250149504015181,0.5383260650327583,Engaged user,76.11,464,Healthy
VBrtgYjjH5+1loFBItAvkxsq4H+w0bkkjCLYJqOjf64=,73,0.4567487350701326,0.24081101656127707,0.7298164318710744,Power user,65.67,2404,Healthy
n95pTw3ydiyQ2feqJO6EtMY+TfMRNVcvzdjwTgWPou8=,187,0.4567695955656206,0.26666385087513134,0.5128177954303011,Engaged user,100.0,3840,Healthy
SEQz0k5ADh6YR8uAdkux3Qeac8a+7pU3O1OxMXULNsc=,12,0.45688385635470735,0.1294382227922328,0.5254366978803119,Engaged user,80.65,1679,Healthy
2rkJQJacNmOUBKcIV2UTePoceBVH1yMp83N79pJpQ0g=,17,0.4569198697445652,0.25469610053477887,0.4695588553201769,Engaged user,72.39,267,Healthy
0OhbrpfXFQR4O628gANmHErrY3cq5vZUg9AzYfPWl2I=,35,0.4569215296130958,0.22047262132077114,0.5543316601500983,Engaged user,53.7,552,Healthy
DQrJgM/fsJmtyQQvpkWD5RfoUkZ6meELKIAJ25038Ew=,18,0.4569215711279033,0.28635221429505653,0.5129873084233442,Engaged user,79.8,639,Healthy
nLVI3baLkh8VArpjgGuIu+9QGpXHyeC45HzHNBrXPIM=,2,0.4570163227836714,0.4570163227836714,0.4570163227836714,Engaged user,92.5,569,Healthy
FM1EFeKono6/KUDvpxYbGwxzt/xnOZOp82LKnjMG/HU=,41,0.4570409076636886,0.245828989495486,0.5232508662499984,Engaged user,15.48,2054,Healthy
ravk3JQD2PZDgkP5u/U5R578c8iZ+CDC7yRbrbgpewI=,10,0.4570509238984437,0.3964260403373615,0.4637870220718973,Engaged user,75.61,1475,Healthy
NFclgA10BDLk+uUrpY3s5TLI/PCRoggUTejWJOLDOKU=,28,0.45709985377908546,0.24828463246208476,0.7261707199661562,Power user,86.79,713,Healthy
94B2QW2SL0uzPCom97YX7NOP/uxw1dSlx/jcRF6xmoE=,120,0.45713629865233035,0.2302799748903658,0.7495872223162776,Power user,72.22,4492,Healthy
cx6sKWXSjSZJgrBztCxljN0Zqk1aO3D8TLqLieM0dBU=,21,0.45714994314365015,0.3846022234246372,0.7284647706609163,Power user,100.0,761,Healthy
AIgv+1616s3f7bJpEMA6/YUQPFc5Ylx/BrI7R+vgK3s=,33,0.45716813469672657,0.3723067064800515,0.785996007310539,Power user,64.29,394,Healthy
wMyh/JnNiI09lU5I/6y6LR9ysDjPuZJHwaBOnPNTnBo=,53,0.45716895411390635,0.40511663619375715,0.7324227343117797,Power user,67.96,4648,Healthy
H+aCZfVgbPu8m8txsICI+BWoJVEBPTqtR5c3NCfC91U=,3,0.4572413593072024,0.4572413593072024,0.4572413593072024,Casual user,27.47,4189,Healthy
ALRvF+4XjTdgeNc5hm7nTMNOF9BMW31m1Yo05FaWLSg=,26,0.4572810750113957,0.2910970736947275,0.583747351823399,Engaged user,100.0,3042,Healthy
4IjYTUCfDQzKbKxl00QtakVvgIlVPBbAJX8/B9AnTr8=,39,0.4573423340694801,0.35174426523877084,0.7208633116034532,Power user,82.07,1699,Healthy
ZB1HBF9yDyaieW9kwoo/yCcdT8Bu+pIJa7gn/jrlLQs=,38,0.45741815584693657,0.22858068033583173,0.5527120833775568,Engaged user,12.82,51,Healthy
eUrebT+2lbfWZEa536gUvBZ741DkQUmtNqo4Xmx6pXA=,24,0.45745456757522707,0.3151741957905039,0.7465226440518768,Power user,54.68,500,Healthy
lLMYnUA4MJ4w6+dICHzngLP7S2FmniuOKgCsBLQF5Hk=,3,0.45747792613430543,0.45747792613430543,0.45747792613430543,Engaged user,87.36,4233,Healthy
D1ZoCbqmVdWc+mec2EKERWHI3uPEixUK2l8zhWTki2A=,47,0.45749614378736664,0.2407132113087334,0.7263848814117262,Power user,72.16,619,Healthy
o7nKqPf+Lb9zCNj4mJ28Tmb1Vun4e7qh4ipg6KT/vPM=,56,0.45750629243046503,0.3077658737898547,0.5271680202040036,Engaged user,5.19,819,Healthy
9kD0hxh+XHVrI9rjfO3EQUNwear38aD64x1MzmBJAkE=,62,0.4575134242406753,0.25418031808529856,0.7079779684819245,Power user,62.87,1318,Healthy
a7CZoTPE09sXQdBS4kdxAzX2A/biTc1YNq3pjn5Rv4I=,37,0.45753969638511915,0.20267402092731107,0.5649007386590595,Engaged user,43.53,334,Healthy
FHMONGDJIWdIDyMbclpqTVcBwu6NYxcpo1J1Rl1QiJk=,273,0.457602983768437,0.24131411535637123,0.5863630519281806,Engaged user,100.0,4283,Healthy
KohRet/Vxmwacbke+i8C8jYd/RHYEDvu/WyRVeUv7EA=,190,0.4576169137486798,0.18311182377578697,0.7602927211089295,Power user,70.94,607,Healthy
2z52+DUdyiMHMKYp9H7xJkoOVPJB98/Kp5GjxCnfM3Y=,17,0.45771714007583975,0.43308977942618676,0.5308242685560463,Engaged user,90.67,1638,Healthy
7q/N+dtZsl88AGWdAHRuEJm8ZGYTl4Z5NlJbF2ESFdg=,38,0.457763578855392,0.35871447587097754,0.7363968019801074,Power user,100.0,1522,Healthy
PPTJ9xdeHy7Gtm4Wyu1WfzHAsHgg3JnKk4tFyAYJ5DY=,93,0.4578317204174321,0.2309677068925389,0.6270233192966943,Engaged user,41.81,1352,Healthy
O5TCM9EyB44Tm8ic1sq4/ek081qB/v5usq2ZWCf8Z1Y=,98,0.4578567537873535,0.36414617980151476,0.7167940833532731,Power user,55.46,794,Healthy
j0C6eaD23c6jWmskqdZ0icTd56iL1AVe9El3crVgf2s=,58,0.4578667983440587,0.2186598529112741,0.4651221279745111,Engaged user,66.67,1735,Healthy
6XNzzi8wuyvsOJOK075FtInTPlgf1Rj8H/qBHkoTGFk=,253,0.45790451868685694,0.37030822783444434,0.7806600594039614,Power user,64.57,2435,Healthy
KHtNvHs6fg4SbyPsT5VA7cwO53zQwEQjB5R25+5F5dg=,129,0.4579307461096103,0.21422538223315046,0.5515709392276762,Engaged user,23.2,1874,Healthy
WEXUaDxgX2pE4uaFjdhCgh5LbAoSCgEld48dWtnSx8Q=,27,0.4579432866870278,0.29251172523278024,0.6816941127991188,Power user,99.08,1667,Healthy
PwvzmojrBJgLCYIu3/8KmiSoF6hHkQZ6Yh1x4GNtEaU=,70,0.4579489757901518,0.23533599770589322,0.6002139895892777,Engaged user,54.7,2545,Healthy
o+OHUDNzjw18R+Gqyh5GjESnuU+Jm3GfA7ZjYf2GqY0=,49,0.4579568392992525,0.3108924436103665,0.6959321000082715,Power user,95.0,4702,Healthy
h9m77cwRK13iINVqY6QuoTNs+B1uF+dZ4YIBpFjmgKk=,56,0.4580104194335684,0.35308501094218103,0.6744756956873982,Power user,49.76,1065,Healthy
x8h079wFrQLXGjMwLmPUonXrYlcPaOwqNGc9Ee7Glwc=,96,0.4580301774451269,0.16639509536906827,0.7309830332120212,Power user,61.13,3605,Healthy
fpV6XmYT/EOYHoTSpJ1HIMxboLY3x3gkhgzt07CUw7Y=,41,0.45803298912208956,0.28798616804597504,0.6220622391203419,Engaged user,52.04,396,Healthy
durNIwYQNx+DWDHhsmCGAEoOPKDSE1yD8gHUhMqvxfk=,45,0.4581201210010861,0.24692517508814518,0.49561323094717125,Engaged user,89.21,1449,Healthy
JYhhFgXGm8USGSWp7/B7F7iMyqUKbHovDLgBLT897wo=,61,0.45813300835026866,0.4284100359359458,0.5258122455030655,Power user,61.51,273,Healthy
3BlIkzsHIlhSIYMgU2KH3RlPHPraQm1UmZO0Wgtv4dQ=,275,0.45815707306877995,0.2954500759699556,0.7322335932923544,Power user,58.6,2090,Healthy
LgIZl/pXE0YqM4WkVZoGemUOdK0qj+JP8Z3jeO2jGpI=,143,0.4581740271722766,0.373459503309046,0.7341351929267524,Power user,72.53,700,Healthy
GjwK8hC1dlB8QmA+D68cx1QXXuxD5pAMlcO0cUZ/EnA=,44,0.45819029280711,0.20651834470884764,0.6183300245782514,Engaged user,48.23,273,Healthy
+xqMkt1QiZOzECY304MrJM0O7LFQoCr1c4Z7GpTih3o=,34,0.4582053627480332,0.19398307306000967,0.5035174294259794,Engaged user,91.35,2065,Healthy
uWHl2S08kSvZ8uupSi71UA+bhFfSjJAg+JAXBgSY4GE=,12,0.45822089914668745,0.3682059781063066,0.4664040737867221,Engaged user,60.98,1150,Healthy
Dk79abP19l+WbOjb5PC05PyQ8iYe0oezyOaKYS6VRqM=,53,0.45822189176764283,0.2818609100527353,0.7186428884210924,Power user,96.52,1960,Healthy
U+uYmAJqUWce9sc41R0/wN2sN5d2wJBeKKZqze1nHb4=,98,0.4582489351031181,0.4182900792235827,0.7762894244197129,Power user,73.79,242,Healthy
GGYWUDvgwEwvKC9jNQKOaKyvVCOIMIAQJgvVyCXuqVo=,39,0.45825879088272514,0.2688887101488771,0.49384611370031084,Engaged user,97.99,2158,Healthy
ZEkbWlGluDxyoiQLttcNCFthRMaTcnryJSjHj6Oyw24=,33,0.4582621570533732,0.3299763404328956,0.6191175665332466,Engaged user,20.95,2359,Healthy
10Bm6RDH5x7Zi2vT/CFm1oJkyZ+UxmgRRU22MrgeSqA=,127,0.458308972405028,0.2385167163256594,0.752716199536674,Power user,68.94,4064,Healthy
pltgg3l0wTItPE2JRGkZtX2gqkm88AMJ3u4KYknpiao=,10,0.4583269738859593,0.23997403736582926,0.7846829564324881,Power user,68.04,416,Healthy
rm/K6I2OSm5KoAGKqMMF1cK9gi/mOiao1AMvJ4u7AnQ=,672,0.4583704631914938,0.17967191323113596,0.608083652243459,Engaged user,47.06,893,Healthy
h27MJxxXXkzxPgtjY6OVIA211OMfEJ98nC+39NzWzcE=,85,0.45837244846017866,0.12906800794986967,0.6302077203554683,Engaged user,45.62,1734,Healthy
P0RpGzI2P4KlLZ+wpf+y6N/NQ/bgzzc/ZeTEvKR98tM=,22,0.4583795564299752,0.3241081887198672,0.5030231389289349,Engaged user,96.2,396,Healthy
Qx2ynobWiD0uNFmwl5scPu6Y8OWzbFsLRfr9TY8ihVs=,10,0.45841948605308785,0.31502190859244233,0.5665182115646051,Engaged user,67.12,2294,Healthy
4Kb+PL4+4WHzs9tsBTbTtpPzSRyr39lJnqQQ081FqxA=,2,0.4585090399393466,0.4585090399393466,0.4585090399393466,Engaged user,80.0,504,Healthy
nh4QlFokzlb+16D9H0/csJpHhLx45Qc5rDTq30QeL1s=,32,0.45851297886736386,0.45851297886736386,0.45851297886736386,Power user,39.8,3959,Healthy
BGEloTqMDKJ27Zdgkg/IOLnnlqQA6DYra2Rr+lBRRrQ=,21,0.45852592890833693,0.3181685120232153,0.465543799752593,Engaged user,75.76,1551,Healthy
9oWFBw8NOIvLViMdZQ0PYpXFIEXHJt9WGDa0gc9QdgY=,1050,0.45852624094461386,0.17966258621548672,0.4819909323872519,Engaged user,52.27,1178,Healthy
JQYU68WIstZVlGsuAK7+dXouR4EE2td37Zfghkrae8g=,5,0.4585835712898561,0.3918690311634456,0.6887212656751661,Power user,88.24,700,Healthy
YcxvfO/snKLQP1bczhJUPe/gDl+x8FviNbU6AsCK3Uo=,11,0.45859902685809817,0.1947010046419495,0.48498882907971297,Engaged user,53.23,3974,Healthy
CFNqWPig5Iq05jQ+y3gg9jH03/qtToOReRFo699qJHA=,3,0.45869172151777665,0.33950159751998754,0.5182867835166712,Engaged user,0.0,3528,Healthy
bTPKbWsgTtu0O1VG5I5+cw4/SGDl/aCTKkkzT5gYjZA=,154,0.4587057533377031,0.2540585567310137,0.6154105773564696,Engaged user,28.12,1567,Healthy
vdgczQKLN0RHUzj7w+s99fUyeVUFaEqNJ0eOz58INRM=,25,0.4587735138647016,0.28173300263342166,0.514681043727211,Engaged user,68.83,3,Healthy
dZbFRlpBXuXiX4XbnjDT/CQelUQN3ovupF7/kkMBq3k=,122,0.45879306597734854,0.289070396693917,0.7115019146441551,Power user,57.89,2443,Healthy
kAj8odIybW0JnNpkdlz5e/cVLmB34ZSh56q1khpowjM=,76,0.45894531662704274,0.12677837299490338,0.6295879773847161,Engaged user,39.47,373,Healthy
06NWU9od79DuOyqo0oM5NB959HagAIKbnIPYFlqkGnw=,53,0.45897753381731016,0.22915062068234196,0.4932385143454708,Casual user,8.62,242,Healthy
gqKmZbWFuPPfJ+wpD5J/RteDAWHIlukrc4+EGW2catI=,228,0.4589854232272521,0.22691495331951705,0.47349770629633425,Engaged user,69.82,2496,Healthy
0hMBRdH2Esl1rly3jKHjlgTsy6Ac05wK/Q6Bnz3Nrw8=,87,0.4590549683568089,0.15904177606834063,0.5800517086056417,Engaged user,54.72,2785,Healthy
7h1gDgzJXal/Zdi2+jtFvR1CFlm2zSzUhbVWYxe1P50=,322,0.45914576302695387,0.27626660888993015,0.5381235408095809,Engaged user,0.0,1449,Healthy
4nIb7satsBHrRhshypshjWgOlHYAY/H+SeEP/PB9hvE=,439,0.45914995962460387,0.24873564225644026,0.5155438901965589,Engaged user,79.65,4495,Healthy
8XjECKInLf+huR5V/ObByAwxLaRnTSA13nYjW/Qq4OM=,105,0.4591899101743637,0.2745020870457631,0.7879065991244212,Power user,80.79,786,Healthy
O9mrIx5optDetlFZB3AFd5MLlPML1DPv/ayazZA++TE=,106,0.45922063613802755,0.25623112768163,0.5078553963317534,Engaged user,96.52,1216,Healthy
w0LS3jwsXBdLV+WQ3L9sVIFqCUDHhfKaLGBbxV1tav8=,275,0.45924227172432247,0.31871899774874374,0.6218508733170768,Engaged user,92.22,3554,Healthy
vl9Z3LDDG7RrJs3jODx6jL6LwbMm2JKswS2kyzIMye8=,93,0.4592993087294999,0.27822612630417826,0.6305365048475187,Engaged user,23.67,1807,Healthy
AXtYJ9T5rwlq66ZoSsEkn2BRELeODaqeay6++e3D/Ec=,108,0.4593072699595049,0.24982885286000572,0.6655449296990577,Power user,96.36,872,Healthy
rkaSbXUPiDK4M7mu3oNa30tLddbdM3tLAkB4VJin4h8=,82,0.4593274054766519,0.3174357942300922,0.7756343579996205,Power user,91.22,977,Healthy
RADkOzcVRNDExEVRq/W0cAnT0s14xu1osij/yHkJvgA=,9,0.4593499699791098,0.4062259806125013,0.5018491614723967,Engaged user,89.95,2095,Healthy
mU7ELVg0/6YqQEXyvXcayF61ImLkRU0iibwujMpCKyw=,6,0.4593539112178293,0.41717610589171567,0.4717683053338789,Power user,98.62,2400,Healthy
CCzNuyonOglxmkNxkebyfl57aHmSAnK+21btOWuPoCc=,35,0.45938572116726367,0.24871371517046487,0.6976613963755253,Power user,66.1,1373,Healthy
zGCW1E8ZJXXdegDttRajOUm626FY1GmnrqJR3gVAK58=,47,0.4593992477035444,0.3394757199961491,0.7172590166001326,Power user,57.32,1074,Healthy
FYfV5oro7EfTMbqH2M5Vuza2Gx0Tp8JPXo/u/QuOr5w=,12,0.4594065033257954,0.3693413443078451,0.47741953512938545,Engaged user,94.53,320,Healthy
WE+gsAV8ckfIhuNCUJ5Tpx2Mwq7d1rBWjxD6CST+3eA=,139,0.4594214781263394,0.1710111683558459,0.5588475666835042,Engaged user,67.13,3389,Healthy
FVm15k8G6Hvssq2jdb9VsTVv+cHcR2H0doLEIxC5OnE=,113,0.4594766778592398,0.2426826037366643,0.6333275563822596,Engaged user,34.3,1000,Healthy
cFgJtS4Omhw86l0NSZTXam6z6LVudxWQ6HCwwFWS/+0=,45,0.4595350834465642,0.2261114995025167,0.5294233745601216,Engaged user,89.44,1256,Healthy
0Ym7xj4OMjBWxgASD+sU7maISIggRVSXVgiJGJoXZaM=,113,0.459620990123646,0.24870807480664595,0.5126734070058946,Engaged user,77.94,1495,Healthy
kOXcer+//oOLtOB6JLhxNqj/3YyTH2m+kWfvYTtMc7I=,239,0.4597010424805308,0.23315169489972482,0.7841790359196481,Power user,72.61,395,Healthy
FBbN3j/Nwxsq0k6MXKtyRikp5tMyx18b/BZzSkcJLBs=,11,0.4597147113100482,0.3482558594623846,0.7578788197021444,Power user,100.0,761,Healthy
5WM7rBorebtFkVXlBH30DZIGN71mM7KBj/sSrto6SaU=,21,0.4597233583066955,0.4390135365441945,0.7520061969196807,Power user,73.3,3665,Healthy
eU0NTGXz4qiGFuadoa/W7aEGSTN/GZ+M/qGW/c/KTFo=,32,0.4597590739340645,0.274860062232977,0.5662111576878737,Engaged user,16.58,396,Healthy
cs75JJR+IBUFdBMFzultTSeQoQgU0E1arB8Mct1mERw=,189,0.4598275284998943,0.23333596949716304,0.5205354716534724,Casual user,14.22,1653,Healthy
qiYgy3t4oHaNRnm4eBp4LZuDYIdqdvwUe9lkHn03fQo=,93,0.4598841835141922,0.3366058202496441,0.7436888053910855,Power user,96.77,457,Healthy
IGKXJvcovbMkLZQ5bs5RuEft69W8CCL7l7E/44Kpnb8=,33,0.4598921348057176,0.4598921348057176,0.4598921348057176,Engaged user,100.0,462,Healthy
Tw9AXn6XiAK9fAF2cRzWxC3SbNblszQuGsegJLMOQTY=,262,0.45989953925791693,0.22338692461870877,0.6299729812431425,Engaged user,98.05,2135,Healthy
REmyJMCIoRSZ6uMPJbfCB0CuoMTcINZrIAFj8PCl9sw=,2,0.46001431571354556,0.2874252595969076,0.6326033718301834,Engaged user,39.29,579,Healthy
MblaYMKnlSlPUAPs4pFVvrkOi+Zi7ecYLGwqnTV3awI=,2,0.46003317752779793,0.38014513760398755,0.5399212174516083,Engaged user,37.91,1684,Healthy
llSg6pBq/4C6iLv3/q1vRtzv+wGdf1c8qD3OjcjetGQ=,27,0.4600489568162962,0.37550121407332626,0.7065897145531497,Power user,77.73,1725,Healthy
3IT4lpK7hTdXDradfP3Ioj3oSu7BCidQGPUfAjkJ2fo=,137,0.46006761501646676,0.24220823982492848,0.6204955427112073,Engaged user,42.82,2346,Healthy
c4mIhY3dmtonwWACLcIK4GVTywK0A5Xn7Qt6JMsrpdI=,251,0.4600685690512666,0.2214447599929869,0.5677488314089033,Engaged user,47.22,675,Healthy
6CnSnqwyyVq76psMYUwGfZEhj/PebWHv/h54atbBZ68=,42,0.460074580842637,0.46007458084263697,0.46007458084263697,Engaged user,74.55,364,Healthy
l1KG2I6drITI+K+lebyQJoYBbpJX9NxJ/wucoKJqGBs=,35,0.46013448287374265,0.3075639363559928,0.4917008028429323,Engaged user,56.41,1522,Healthy
awGsbvvDn+ZUSbK4Jtu6EfnSGU0nN/laCdOpmT2Uqnc=,51,0.4601762702573969,0.38974522262748745,0.6220952957581218,Power user,31.53,756,Healthy
fyeAv4HvgsEN6Fm7AVC2EG1yIHcLFq3OjM4jYwXO/N8=,29,0.460208278336878,0.2985227487170486,0.5185552443908873,Engaged user,100.0,2301,Healthy
SX+J0Z/qWP+cgxjyg7ruz02Qb7NeLpy12KxVmqzF8RY=,139,0.460248164598692,0.29682617283914875,0.7329917245060347,Power user,82.35,3987,Healthy
sSeAhdRd8LjPlmqEHmMbYYHShcnSk63VJNVgxowcZHA=,50,0.4603708534422206,0.29539209952092715,0.7334261083971944,Power user,68.5,1932,Healthy
hrJZ+xI+VPZeOr/xn53o3NQzsXZ3h86Cka9kjyN/xEM=,15,0.4604454140200562,0.4167799714807422,0.8016451991703462,Power user,91.23,198,Healthy
B+lIWKc00ZEhiv8L1ypAGqzGo/JGZr7riF5LpW+FahQ=,17,0.4604655023830736,0.313231035666466,0.5385316950861386,Engaged user,80.87,2108,Healthy
qvulB+E2H1jZZ7umc3aUXGmzkkNZS78MPVApXEAx5G8=,51,0.46049398069453695,0.2815640662642727,0.775281411154636,Power user,74.55,1333,Healthy
d072aDitbTNm0P8RKc9S/+1/+gsUlRCXMkHT9B407r4=,52,0.4605380659895912,0.1955826534775745,0.6437050915425679,Engaged user,34.93,3150,Healthy
Na6JHJlsNb1oTEUZGLgakqQOREPA15zCaPjaN41mAnQ=,274,0.46054613431393127,0.2387695290866879,0.562316883919851,Engaged user,76.89,2859,Healthy
UD3oYvR3Bn8KAQ0Dk8vLd6X0LaDpWiuEWY7wNM906C4=,58,0.46061390766294286,0.22650808050133195,0.7463562110772538,Power user,78.12,1067,Healthy
zrMv9E9LQ1k7SbOX3HE67HjJDTReIStD/A8pQ6H81Vo=,319,0.4607051760813202,0.16568043485581693,0.729847638277346,Power user,74.89,1224,Healthy
vBJ8Q66ZLi3tq8kZwJFyHuyZEtZRf0K1IEXYucOb+Ns=,91,0.46087948494102965,0.18863819570119136,0.6024704148114591,Engaged user,55.2,413,Healthy
bTsr0wDbf8qx8tFO8e9+Doj/DE/az72GPczwmt9Uwcs=,205,0.4608868477739919,0.351815039798541,0.8620628960598502,Power user,100.0,1571,Healthy
1qhU5eVAw5MZjDJGbg7+bBfbEnlLh6c2j9SP0r7bj3A=,68,0.4609034978802401,0.39405826917796044,0.499883209027036,Engaged user,93.62,4230,Healthy
Nhh/1O5RwZXm1YDOFc1PeGvHGhDAOmjFT16PGbvIU/Q=,274,0.46090365689773805,0.25513360927346385,0.4888872254292128,Engaged user,99.13,3582,Healthy
ME83fhS9eiu/LyaNxp4rDToL0i8fS6eOzhd9+46h5Sg=,53,0.46099280276495097,0.2676376310743029,0.7655414013504755,Power user,87.35,934,Healthy
JyeLKvZyeKFHb3Fv0UIHaSDKBPmgwmmeUG+tGghvNKo=,15,0.46101752083557973,0.39561324190260677,0.7226346365674716,Power user,92.31,1277,Healthy
sVpP09ZNAnY+OJOMUwgnLpnzPLV889e/R60cGFGUfBM=,11,0.46105228000561554,0.3493061236842332,0.7858077255097694,Power user,100.0,465,Healthy
3aD5amhdCeH0NTycchHFPBL9xeBwB1GgjQqE6+sGb0c=,38,0.4611161066304493,0.34939586714655757,0.7358409105471398,Power user,61.98,1904,Healthy
WcsQFOBvFt2iagC8ZYW0HCswChPA1SolGQaRJEncDmg=,22,0.46112174373459924,0.2542587257246522,0.5414161555309844,Engaged user,38.06,705,Healthy
iSpZL9X1pIGyJM2W58v9kT/cxW0+RVBTP4zM0dBLhqc=,96,0.461176168861032,0.3455025372614419,0.7331453120434906,Power user,61.54,1344,Healthy
04rT3+8b9sDc4IUbH+xEjyHjjr20E5aJpjLyen9IW7k=,9,0.4612204879731958,0.27163352564899185,0.528080776429129,Engaged user,74.14,1328,Healthy
kz4BK1tzoIZqdVg7Fqfb5L90rvUs4PL09r6FKHGpzN0=,3,0.46124502848017435,0.33771304601371743,0.5230110197134028,Engaged user,100.0,3,Healthy
YhjNDwCDz+SA3q9YoxiSfQO/G7adotb3ibmFl70WMrI=,185,0.4612697250624404,0.35830117699071634,0.7407496789891092,Power user,87.7,395,Healthy
c/u19UUtyEVSjHSAVvt5W9/8xwF1T/YrwxCyBztKusA=,54,0.4612914512367811,0.27483058421894996,0.6884913961407206,Power user,93.13,2565,Healthy
4kpnCguCqme8miFqYhtEGcGWTZkRVl/RvRZz/ts8GCs=,45,0.461346151852234,0.29418196622221576,0.5843178856863193,Engaged user,58.96,669,Healthy
k69CxvgPX5k06ZA7tG6YM18FheJ/rtOsISeQ8jkqA/4=,182,0.46135350354370336,0.26131992427015693,0.6216595929540492,Engaged user,19.14,1896,Healthy
TDUjMGGi+FN2y1mghQNGWtcgath5K5z4qONuf0850Ek=,24,0.46136671736976326,0.23036851762787322,0.7214696491777803,Power user,85.6,700,Healthy
o+DhTvGQpG+zBUtZpvSH9rGr4XaZQkW4xsCwDJELzxE=,44,0.4614571132944597,0.27268202769679883,0.5290365876962035,Engaged user,10.16,1932,Healthy
83tW/OVnNN9GOGgujR840v7Bnct5GSeZ02V4awtdMjg=,38,0.46157250270905487,0.28818533234199983,0.7877700220756433,Power user,67.48,354,Healthy
4CF3klSp9zl5rt6JixvCigHOEXTXpBck1l0YRDZuI1U=,99,0.4616455710504632,0.2773709821260502,0.6107291533189148,Engaged user,50.0,3016,Healthy
IpT8+Dj7f30xs4TfGcz1jQ+VhyCbuigzW7ZE1D2wSmA=,83,0.461719243397959,0.2951169064160878,0.4701199359473495,Engaged user,96.7,2108,Healthy
DieOcrdVf9woWWzb1CfIHkT/OdviM2SaHnv/NgidWSc=,40,0.4617299975228564,0.45108003457707524,0.4960283251630903,Power user,45.24,2561,Healthy
Ich3ucExmcxCabjFXLEOjhPnADl0+1N0/G9sEbZx7uI=,86,0.46173082145348043,0.38775628157630637,0.7331855003904882,Power user,56.49,2111,Healthy
VNVemd8GVi7coI2GXf6PpfIz8Nd9gJh4qXr6Z7cYytE=,171,0.46173610818663363,0.28831628317359836,0.7713690298829641,Power user,94.1,2209,Healthy
ancmDze/m6PF09Gs2po57UkZPJPazVbS+9wYY925WNE=,49,0.4617781801230601,0.22514713647178988,0.5911231313309425,Engaged user,35.06,338,Healthy
vwfcXwTIPUaSUZCa6bV9dhuoH4J4Qwx84hikNjVO2Ws=,249,0.4617933552381884,0.37229349409188306,0.754748042676469,Power user,51.95,1143,Healthy
jwgTQzDgQOVlnsapoJlcboiBmcthpxnOPs8qcC6MTqs=,6,0.46180299544130765,0.3493742771671679,0.7534586562321502,Power user,82.76,461,Healthy
0ifIt5dhT4hAvXG9fMCAc5hRaVyogy0RelTlMprFRxI=,87,0.4618334862308748,0.44747100679542956,0.6810601388756571,Power user,35.71,700,Healthy
NoyTlB2G5AqMxiX8duezDHkscZlCRjDDJQSFoaUy/Y8=,134,0.4618454397959777,0.25531786791758704,0.47528843146972743,Engaged user,63.86,2725,Healthy
xDcuTUZQhugCvOAmEhtpbtMreJ9oHmDMqREkC1iqZGU=,371,0.46193818217684307,0.17005177083679623,0.5527720068393054,Engaged user,33.07,4977,Healthy
Eqm/LsW4T+oHK0zqeNdg/0i7KYfFHxV5LKGVei2n29w=,80,0.4619730724240686,0.29535694437781546,0.5535524304281694,Engaged user,70.37,730,Healthy
DXoC0JLG0TcqSPvZ6uqc3HnWyJZtp7ocrY9rD0zuWmk=,111,0.46201995332050505,0.23490948827487235,0.6127810913065685,Engaged user,50.38,1960,Healthy
qBQDBtqIKlcHalxJALBx8Aiz8AK0ABkbAOFGfbDxoTU=,73,0.4621151881815525,0.21374801082780867,0.50361344264048,Engaged user,98.72,434,Healthy
irbCZfmvFHPtlOm4JH7wS6vB1MVuUoTe91mpP7IIx+Q=,182,0.46214035806645476,0.20678858137261877,0.4749509620264821,Casual user,36.91,2422,Healthy
4vbnobK+a+312In9pBwiBdPmlgIR7xFJXHgcQ8cnMeA=,10,0.46222478295448044,0.4622247829544804,0.4622247829544804,Power user,98.57,549,Healthy
o5UzcC+pNtfwjnHEcU5YM3RrQlILtVxIPf3lWJBB2zw=,69,0.46226935296369576,0.21733801019006246,0.631967503171522,Engaged user,36.03,4807,Healthy
R7S17aikLv0O3UHUKfDHui3cUuPcHblJ7RculML3h+I=,66,0.4622775575602434,0.2387435746608088,0.6726367849703432,Power user,80.0,3684,Healthy
kWmrh4s92R75q0SefuMJvyKfzxCyz6kglWQHCxqx4GI=,158,0.4622777981960035,0.08752245265783397,0.6415372612834681,Engaged user,43.62,681,Healthy
DAOfdqa4o5OmXhxaV+xGVFhGTHB8qouQRyinzNrltM8=,212,0.46230116791057896,0.22924632482867532,0.6552822307101788,Engaged user,13.08,2078,Healthy
x2wFsTcFhtt4VFSbdfq0zFS6ksf/mY9bXcKnWszlr1M=,15,0.46231609928658035,0.2713549503593166,0.5958566810184697,Engaged user,25.42,3995,Healthy
mhHhOtlC88RZidpxpDEv9F6qD3XoXwScc2DKiqqI7eo=,5,0.4623588599132574,0.4623588599132575,0.4623588599132575,Engaged user,73.91,2439,Healthy
dAgClxwX7WCcSHsFMW1RTY74fNdIOB2XiTd+3xuL5UQ=,187,0.46241067747008857,0.17386949070458932,0.4789465971505058,Engaged user,96.93,1839,Healthy
Vs5IkA6od2zYbSEtJxjzYIJsED2ubkOhT7kB3yX31DQ=,133,0.46246561308797,0.12146881667421115,0.5591246562884149,Engaged user,73.32,1673,Healthy
